"SYMBOL 
"														
UNIONBANK														
SWIGGY														
SUZLON														
FLUOROCHEM														
GODFRYPHLP														
ASHOKLEY														
UNOMINDA														
OBEROIRLTY														
BHEL														
YESBANK														
INDIANB														
NAM-INDIA														
IDEA														
AIAENG														
AUROPHARMA														
BDL														
GVT&D														
UPL														
BLUESTARCO														
JKCEMENT														
ABCAPITAL														
SONACOMS														
IDFCFIRSTB														
GLENMARK														
MUTHOOTFIN														
PRESTIGE														
HINDPETRO														
GODREJPROP														
GODREJIND														
GMRAIRPORT														
HUDCO														
LTF														
HEROMOTOCO														
VMM														
THERMAX														
M&MFIN														
ENDURANCE														
CRISIL														
SYNGENE														
IDBI														
HDFCAMC														
COCHINSHIP														
APLAPOLLO														
HONAUT														
KPITTECH														
EXIDEIND														
DIXON														
POWERINDIA														
FACT														
BIOCON														
POLYCAB														
JUBLFOOD														
PAYTM														
DALBHARAT														
IREDA														
APOLLOTYRE														
CUMMINSIND														
PIIND														
MRF														
DEEPAKNTR														
NYKAA														
UCOBANK														
BALKRISIND														
IGL														
WAAREEENER														
BANKINDIA														
LICHSGFIN														
ACC														
AJANTPHARM														
RVNL														
KALYANKJIL														
PATANJALI														
SCHAEFFLER														
ICICIPRULI														
BHARATFORG														
IRB														
APARINDS														
PAGEIND														
LTTS														
GUJGASLTD														
TATATECH														
IRCTC														
SJVN														
PGHH														
MEDANTA														
SBICARD														
LUPIN														
GICRE														
LINDEINDIA														
FORTIS														
MAHABANK														
NIACL														
COFORGE														
GLAXO														
KPRMILL														
MARICO														
OIL														
360ONE														
BHARTIHEXA														
ITCHOTELS														
TIINDIA														
ESCORTS														
IOB														
ABBOTINDIA														
SUPREMEIND														
MFSL														
INDUSTOWER														
CONCOR														
3MINDIA														
AWL														
FEDERALBNK														
SRF														
OFSS														
VOLTAS														
PHOENIXLTD														
PETRONET														
COLPAL														
MANKIND														
POLICYBZR														
TATAELXSI														
BERGEPAINT														
SUNDARMFIN														
IPCALAB														
TATACOMM														
ALKEM														
ASTRAL														
NTPCGREEN														
AUBANK														
KEI														
COROMANDEL														
JSWINFRA														
TORNTPOWER														
NMDC														
UBL														
BSE														
LLOYDSME														
INDUSINDBK														
PREMIERENE														
NHPC														
HEXT														
TATAINVEST														
ATGL														
NLCINDIA														
PERSISTENT														
MPHASIS														
SAIL														
NATIONALUM														
JSL														
DABUR														
MOTILALOFS														
